# perl-suite-expected-rows.tsv — the ROW baseline behind XDIFF (task #185).
# GENERATED: `tools/run-perl-suite.pl --bless-rows` rewrites the files that run
# measured.  Do not hand-edit; edit docs/perl-suite-expected.tsv (the reasons)
# and re-bless.
#
# One line per DIVERGING ROW of a registered file: <rel-path><TAB><rowkey>.
# rowkey = PERL's test description (never a test number — task #177 proved
# numbers are the unstable coordinate), with four fallbacks: "#N" for a
# genuinely unnamed test, "*extra* <desc>" for a PCL-ONLY TAP row, "*summary*"
# for the log's test#-0 summary rows, and "*no-log*" for a file that produced
# no per-test log at all (TRANSPILE).
#
# ENFORCEMENT: the multiset here must EQUAL the run's diverging rows.  An extra
# row keeps the file DIFF and names the intruder (a new bug cannot hide inside
# a blessed feature gap); a row that stopped diverging makes the file STALE.
#
# *rows-unstable* — a file whose ONLY entry is this opts OUT of the row check
# (the file-level reason covers it wholesale, as before #185).  It must be
# hand-placed and justified by a MEASUREMENT that the row set is
# nondeterministic; --bless-rows never invents it and never overwrites it.
mro/package_aliases.t	Giving nonexistent packages multiple effective names by assigning a string to a glob (inner::::)
mro/package_aliases.t	New inherits from Old
mro/package_aliases.t	New object isa Old
mro/package_aliases.t	Old inherits from New
mro/package_aliases.t	Old object isa New
mro/package_aliases.t	class isa "class:"
mro/package_aliases.t	isa(foo) when inheriting from "class:" after hash-to-glob assignment
mro/package_aliases.t	mro_package_moved and self-referential packages
mro/package_aliases.t	replacing nested packages by assigning a glob to a glob updates isa caches
mro/package_aliases.t	replacing nested packages by assigning a stashref to a glob updates isa caches
mro/package_aliases.t	replacing nested packages by assigning a string to a glob updates isa caches
mro/package_aliases.t	replacing nonexistent nested packages by assigning a glob to a glob updates isa caches (inner)
mro/package_aliases.t	replacing nonexistent nested packages by assigning a stashref to a glob updates isa caches (inner:::)
mro/package_aliases.t	replacing nonexistent nested packages by assigning a string to a glob updates isa caches (inner::)
mro/package_aliases.t	replacing packages by assigning a glob to a glob updates isa caches
mro/package_aliases.t	replacing packages by assigning a stashref to a glob updates isa caches
mro/package_aliases.t	replacing packages by assigning a string to a glob updates isa caches
mro/package_aliases.t	the deleted stash is gone completely when freed
mro/package_aliases_utf8.t	*rows-unstable*
mro/pkg_gen.t	*summary*
mro/pkg_gen_utf8.t	*summary*
mro/recursion_c3_utf8.t	Graceful exception thrown
mro/recursion_c3_utf8.t	Graceful exception thrown
mro/recursion_c3_utf8.t	Graceful exception thrown
mro/recursion_c3_utf8.t	Graceful exception thrown
mro/recursion_c3_utf8.t	Graceful exception thrown
mro/recursion_c3_utf8.t	Graceful exception thrown
mro/recursion_c3_utf8.t	Graceful exception thrown
mro/recursion_dfs_utf8.t	Graceful exception thrown
mro/recursion_dfs_utf8.t	Graceful exception thrown
mro/recursion_dfs_utf8.t	Graceful exception thrown
mro/recursion_dfs_utf8.t	Graceful exception thrown
mro/recursion_dfs_utf8.t	Graceful exception thrown
mro/recursion_dfs_utf8.t	Graceful exception thrown
mro/recursion_dfs_utf8.t	Graceful exception thrown
mro/vulcan_c3.t	... got the right MRO for the Vulcan Dylan Example
mro/vulcan_c3_utf8.t	... got the right MRO for the ቩᓪ찬 Dylan Example
mro/vulcan_dfs.t	... got the right MRO for the Vulcan Dylan Example
mro/vulcan_dfs_utf8.t	... got the right MRO for the ቩᓪ찬 Dylan Example
op/args.t	delete $_[0] : outside block
op/assignwarn.t	*rows-unstable*
op/chr.t	[at t/op/chr.t line 28]
op/chr.t	[at t/op/chr.t line 29]
op/chr.t	[at t/op/chr.t line 30]
op/chr.t	[at t/op/chr.t line 31]
op/chr.t	[at t/op/chr.t line 80]
op/chr.t	[at t/op/chr.t line 81]
op/chr.t	[at t/op/chr.t line 82]
op/cmpchain.t	!= != <=> non-associative
op/cmpchain.t	!= != cmp non-associative
op/cmpchain.t	!= <=> non-associative
op/cmpchain.t	!= == <=> non-associative
op/cmpchain.t	!= == cmp non-associative
op/cmpchain.t	!= cmp non-associative
op/cmpchain.t	!= eq <=> non-associative
op/cmpchain.t	!= eq cmp non-associative
op/cmpchain.t	!= ne <=> non-associative
op/cmpchain.t	!= ne cmp non-associative
op/cmpchain.t	< < isa non-associative
op/cmpchain.t	< <= isa non-associative
op/cmpchain.t	< > isa non-associative
op/cmpchain.t	< >= isa non-associative
op/cmpchain.t	< ge isa non-associative
op/cmpchain.t	< gt isa non-associative
op/cmpchain.t	< isa non-associative
op/cmpchain.t	< le isa non-associative
op/cmpchain.t	< lt isa non-associative
op/cmpchain.t	<= < isa non-associative
op/cmpchain.t	<= <= isa non-associative
op/cmpchain.t	<= > isa non-associative
op/cmpchain.t	<= >= isa non-associative
op/cmpchain.t	<= ge isa non-associative
op/cmpchain.t	<= gt isa non-associative
op/cmpchain.t	<= isa non-associative
op/cmpchain.t	<= le isa non-associative
op/cmpchain.t	<= lt isa non-associative
op/cmpchain.t	<=> != != non-associative
op/cmpchain.t	<=> != == non-associative
op/cmpchain.t	<=> != eq non-associative
op/cmpchain.t	<=> != ne non-associative
op/cmpchain.t	<=> != non-associative
op/cmpchain.t	<=> <=> non-associative
op/cmpchain.t	<=> == != non-associative
op/cmpchain.t	<=> == == non-associative
op/cmpchain.t	<=> == eq non-associative
op/cmpchain.t	<=> == ne non-associative
op/cmpchain.t	<=> == non-associative
op/cmpchain.t	<=> cmp non-associative
op/cmpchain.t	<=> eq != non-associative
op/cmpchain.t	<=> eq == non-associative
op/cmpchain.t	<=> eq eq non-associative
op/cmpchain.t	<=> eq ne non-associative
op/cmpchain.t	<=> eq non-associative
op/cmpchain.t	<=> ne != non-associative
op/cmpchain.t	<=> ne == non-associative
op/cmpchain.t	<=> ne eq non-associative
op/cmpchain.t	<=> ne ne non-associative
op/cmpchain.t	<=> ne non-associative
op/cmpchain.t	== != <=> non-associative
op/cmpchain.t	== != cmp non-associative
op/cmpchain.t	== <=> non-associative
op/cmpchain.t	== == <=> non-associative
op/cmpchain.t	== == cmp non-associative
op/cmpchain.t	== cmp non-associative
op/cmpchain.t	== eq <=> non-associative
op/cmpchain.t	== eq cmp non-associative
op/cmpchain.t	== ne <=> non-associative
op/cmpchain.t	== ne cmp non-associative
op/cmpchain.t	> < isa non-associative
op/cmpchain.t	> <= isa non-associative
op/cmpchain.t	> > isa non-associative
op/cmpchain.t	> >= isa non-associative
op/cmpchain.t	> ge isa non-associative
op/cmpchain.t	> gt isa non-associative
op/cmpchain.t	> isa non-associative
op/cmpchain.t	> le isa non-associative
op/cmpchain.t	> lt isa non-associative
op/cmpchain.t	>= < isa non-associative
op/cmpchain.t	>= <= isa non-associative
op/cmpchain.t	>= > isa non-associative
op/cmpchain.t	>= >= isa non-associative
op/cmpchain.t	>= ge isa non-associative
op/cmpchain.t	>= gt isa non-associative
op/cmpchain.t	>= isa non-associative
op/cmpchain.t	>= le isa non-associative
op/cmpchain.t	>= lt isa non-associative
op/cmpchain.t	cmp != != non-associative
op/cmpchain.t	cmp != == non-associative
op/cmpchain.t	cmp != eq non-associative
op/cmpchain.t	cmp != ne non-associative
op/cmpchain.t	cmp != non-associative
op/cmpchain.t	cmp <=> non-associative
op/cmpchain.t	cmp == != non-associative
op/cmpchain.t	cmp == == non-associative
op/cmpchain.t	cmp == eq non-associative
op/cmpchain.t	cmp == ne non-associative
op/cmpchain.t	cmp == non-associative
op/cmpchain.t	cmp cmp non-associative
op/cmpchain.t	cmp eq != non-associative
op/cmpchain.t	cmp eq == non-associative
op/cmpchain.t	cmp eq eq non-associative
op/cmpchain.t	cmp eq ne non-associative
op/cmpchain.t	cmp eq non-associative
op/cmpchain.t	cmp ne != non-associative
op/cmpchain.t	cmp ne == non-associative
op/cmpchain.t	cmp ne eq non-associative
op/cmpchain.t	cmp ne ne non-associative
op/cmpchain.t	cmp ne non-associative
op/cmpchain.t	eq != <=> non-associative
op/cmpchain.t	eq != cmp non-associative
op/cmpchain.t	eq <=> non-associative
op/cmpchain.t	eq == <=> non-associative
op/cmpchain.t	eq == cmp non-associative
op/cmpchain.t	eq cmp non-associative
op/cmpchain.t	eq eq <=> non-associative
op/cmpchain.t	eq eq cmp non-associative
op/cmpchain.t	eq ne <=> non-associative
op/cmpchain.t	eq ne cmp non-associative
op/cmpchain.t	ge < isa non-associative
op/cmpchain.t	ge <= isa non-associative
op/cmpchain.t	ge > isa non-associative
op/cmpchain.t	ge >= isa non-associative
op/cmpchain.t	ge ge isa non-associative
op/cmpchain.t	ge gt isa non-associative
op/cmpchain.t	ge isa non-associative
op/cmpchain.t	ge le isa non-associative
op/cmpchain.t	ge lt isa non-associative
op/cmpchain.t	gt < isa non-associative
op/cmpchain.t	gt <= isa non-associative
op/cmpchain.t	gt > isa non-associative
op/cmpchain.t	gt >= isa non-associative
op/cmpchain.t	gt ge isa non-associative
op/cmpchain.t	gt gt isa non-associative
op/cmpchain.t	gt isa non-associative
op/cmpchain.t	gt le isa non-associative
op/cmpchain.t	gt lt isa non-associative
op/cmpchain.t	isa < < non-associative
op/cmpchain.t	isa < <= non-associative
op/cmpchain.t	isa < > non-associative
op/cmpchain.t	isa < >= non-associative
op/cmpchain.t	isa < ge non-associative
op/cmpchain.t	isa < gt non-associative
op/cmpchain.t	isa < le non-associative
op/cmpchain.t	isa < lt non-associative
op/cmpchain.t	isa < non-associative
op/cmpchain.t	isa <= < non-associative
op/cmpchain.t	isa <= <= non-associative
op/cmpchain.t	isa <= > non-associative
op/cmpchain.t	isa <= >= non-associative
op/cmpchain.t	isa <= ge non-associative
op/cmpchain.t	isa <= gt non-associative
op/cmpchain.t	isa <= le non-associative
op/cmpchain.t	isa <= lt non-associative
op/cmpchain.t	isa <= non-associative
op/cmpchain.t	isa > < non-associative
op/cmpchain.t	isa > <= non-associative
op/cmpchain.t	isa > > non-associative
op/cmpchain.t	isa > >= non-associative
op/cmpchain.t	isa > ge non-associative
op/cmpchain.t	isa > gt non-associative
op/cmpchain.t	isa > le non-associative
op/cmpchain.t	isa > lt non-associative
op/cmpchain.t	isa > non-associative
op/cmpchain.t	isa >= < non-associative
op/cmpchain.t	isa >= <= non-associative
op/cmpchain.t	isa >= > non-associative
op/cmpchain.t	isa >= >= non-associative
op/cmpchain.t	isa >= ge non-associative
op/cmpchain.t	isa >= gt non-associative
op/cmpchain.t	isa >= le non-associative
op/cmpchain.t	isa >= lt non-associative
op/cmpchain.t	isa >= non-associative
op/cmpchain.t	isa ge < non-associative
op/cmpchain.t	isa ge <= non-associative
op/cmpchain.t	isa ge > non-associative
op/cmpchain.t	isa ge >= non-associative
op/cmpchain.t	isa ge ge non-associative
op/cmpchain.t	isa ge gt non-associative
op/cmpchain.t	isa ge le non-associative
op/cmpchain.t	isa ge lt non-associative
op/cmpchain.t	isa ge non-associative
op/cmpchain.t	isa gt < non-associative
op/cmpchain.t	isa gt <= non-associative
op/cmpchain.t	isa gt > non-associative
op/cmpchain.t	isa gt >= non-associative
op/cmpchain.t	isa gt ge non-associative
op/cmpchain.t	isa gt gt non-associative
op/cmpchain.t	isa gt le non-associative
op/cmpchain.t	isa gt lt non-associative
op/cmpchain.t	isa gt non-associative
op/cmpchain.t	isa isa non-associative
op/cmpchain.t	isa le < non-associative
op/cmpchain.t	isa le <= non-associative
op/cmpchain.t	isa le > non-associative
op/cmpchain.t	isa le >= non-associative
op/cmpchain.t	isa le ge non-associative
op/cmpchain.t	isa le gt non-associative
op/cmpchain.t	isa le le non-associative
op/cmpchain.t	isa le lt non-associative
op/cmpchain.t	isa le non-associative
op/cmpchain.t	isa lt < non-associative
op/cmpchain.t	isa lt <= non-associative
op/cmpchain.t	isa lt > non-associative
op/cmpchain.t	isa lt >= non-associative
op/cmpchain.t	isa lt ge non-associative
op/cmpchain.t	isa lt gt non-associative
op/cmpchain.t	isa lt le non-associative
op/cmpchain.t	isa lt lt non-associative
op/cmpchain.t	isa lt non-associative
op/cmpchain.t	le < isa non-associative
op/cmpchain.t	le <= isa non-associative
op/cmpchain.t	le > isa non-associative
op/cmpchain.t	le >= isa non-associative
op/cmpchain.t	le ge isa non-associative
op/cmpchain.t	le gt isa non-associative
op/cmpchain.t	le isa non-associative
op/cmpchain.t	le le isa non-associative
op/cmpchain.t	le lt isa non-associative
op/cmpchain.t	lt < isa non-associative
op/cmpchain.t	lt <= isa non-associative
op/cmpchain.t	lt > isa non-associative
op/cmpchain.t	lt >= isa non-associative
op/cmpchain.t	lt ge isa non-associative
op/cmpchain.t	lt gt isa non-associative
op/cmpchain.t	lt isa non-associative
op/cmpchain.t	lt le isa non-associative
op/cmpchain.t	lt lt isa non-associative
op/cmpchain.t	ne != <=> non-associative
op/cmpchain.t	ne != cmp non-associative
op/cmpchain.t	ne <=> non-associative
op/cmpchain.t	ne == <=> non-associative
op/cmpchain.t	ne == cmp non-associative
op/cmpchain.t	ne cmp non-associative
op/cmpchain.t	ne eq <=> non-associative
op/cmpchain.t	ne eq cmp non-associative
op/cmpchain.t	ne ne <=> non-associative
op/cmpchain.t	ne ne cmp non-associative
op/cond.t	SEGV in Perl_scalar
op/const-optree.t	closure after \(my $x=1) has no :method attribute
op/const-optree.t	closure after \(my $x=1) is not inlinable
op/const-optree.t	complex lexical op tree before a nested lvalue closure has no :method attribute
op/const-optree.t	complex lexical op tree before a nested lvalue closure is not inlinable
op/const-optree.t	complex lexical op tree before an lvalue closure has no :method attribute
op/const-optree.t	complex lexical op tree before an lvalue closure is not inlinable
op/const-optree.t	my sub with constant and return has no :method attribute
op/const-optree.t	my sub with constant and return is not inlinable
op/const-optree.t	my sub with constant has no :method attribute
op/const-optree.t	my sub with constant is inlinable
op/const-optree.t	my sub with optimised statement and constant has no :method attribute
op/const-optree.t	my sub with optimised statement and constant is inlinable
op/const-optree.t	my sub with optimised statement, constant and return has no :method attribute
op/const-optree.t	my sub with optimised statement, constant and return is not inlinable
op/const-optree.t	my sub:method with constant is inlinable
op/const-optree.t	return $variable modified elsewhere has no :method attribute
op/const-optree.t	return $variable modified elsewhere is not inlinable
op/const-optree.t	return $variable unmodified elsewhere has no :method attribute
op/const-optree.t	return $variable unmodified elsewhere is not inlinable
op/const-optree.t	simple lexical after an lvalue closure has no :method attribute
op/const-optree.t	simple lexical after an lvalue closure is not inlinable
op/const-optree.t	simple lexical after another closure and no lvalue has no :method attribute
op/const-optree.t	simple lexical after another closure and no lvalue is not inlinable
op/const-optree.t	simple lexical before an lvalue closure: now throws exception (RT 134138)
op/const-optree.t	simple lexical before another closure and no lvalue has no :method attribute
op/const-optree.t	simple lexical before another closure and no lvalue is inlinable
op/const-optree.t	sub () { $x } with eval in scope: now throws exception (RT 134138)
op/const-optree.t	sub () { $x } with eval not in scope has no :method attribute
op/const-optree.t	sub () { $x } with eval not in scope is inlinable
op/const-optree.t	sub () { $x } with s///ee in scope: now throws exception (RT 134138)
op/const-optree.t	sub () { 0; $x } with $x modified elsewhere has no :method attribute
op/const-optree.t	sub () { 0; $x } with $x modified elsewhere is not inlinable
op/const-optree.t	sub () { 0; $x } with $x unmodified elsewhere has no :method attribute
op/const-optree.t	sub () { 0; $x } with $x unmodified elsewhere is inlinable
op/const-optree.t	sub () { 0; return $x } has no :method attribute
op/const-optree.t	sub () { 0; return $x } is not inlinable
op/const-optree.t	sub () { 0; return $x; ... } has no :method attribute
op/const-optree.t	sub () { 0; return $x; ... } is not inlinable
op/const-optree.t	sub () { my $x; state sub z { $x } $outer } has no :method attribute
op/const-optree.t	sub () { my $x; state sub z { $x } $outer } is not inlinable
op/const-optree.t	sub closing over state var has no :method attribute
op/const-optree.t	sub closing over state var is inlinable
op/const-optree.t	sub closing over state var++: now throws exception (RT 134138)
op/const-optree.t	sub with constant and return has no :method attribute
op/const-optree.t	sub with constant and return is not inlinable
op/const-optree.t	sub with constant has no :method attribute
op/const-optree.t	sub with constant is inlinable
op/const-optree.t	sub with null+kids (if-block), then constant has no :method attribute
op/const-optree.t	sub with null+kids (if-block), then constant is not inlinable
op/const-optree.t	sub with optimised statement and constant has no :method attribute
op/const-optree.t	sub with optimised statement and constant is inlinable
op/const-optree.t	sub with optimised statement, constant and return has no :method attribute
op/const-optree.t	sub with optimised statement, constant and return is not inlinable
op/const-optree.t	sub with simple lexical modified elsewhere: now throws exception (RT 134138)
op/const-optree.t	sub with simple lexical unmodified elsewhere has no :method attribute
op/const-optree.t	sub with simple lexical unmodified elsewhere is inlinable
op/const-optree.t	sub:method with constant is inlinable
op/const-optree.t	sub:method with simple lexical is inlinable
op/coreamp.t	*no-log*
op/crypt.t	crypt turns off utf8 on its target
op/current_sub.t	*summary*
op/defer.t	*no-log*
op/do.t	*extra* do subname() called
op/do.t	*extra* do subname(arg) called
op/do.t	*summary*
op/do.t	RT 124248
op/do.t	do $subref("arg") is syntax error
op/do.t	do $subref() is syntax error
op/do.t	do subname("arg") is syntax error
op/do.t	do subname() is syntax error
op/exists_sub.t	exists takes subroutine names with no argument list
op/hashassign.t	[at t/op/hashassign.t line 327]
op/hashassign.t	[at t/op/hashassign.t line 328]
op/hashassign.t	[at t/op/hashassign.t line 330]
op/hashassign.t	[at t/op/hashassign.t line 331]
op/localref.t	old value not visible during restore
op/not.t	!0 returns the same value each time [perl \#114838]
op/not.t	!1 returns the same value each time [perl \#114838]
op/not.t	not 0 is read-only
op/not.t	not 1 is read-only
op/numify.t	numifying '+ inf' trigger a warning
op/numify.t	numifying '++4' trigger a warning
op/numify.t	numifying '+-inf' trigger a warning
op/numify.t	numifying '+0x456' trigger a warning
op/numify.t	numifying '- +3' trigger a warning
op/numify.t	numifying '- 0x789' trigger a warning
op/numify.t	numifying '- 3.14' trigger a warning
op/numify.t	numifying '0b101' trigger a warning
op/numify.t	numifying '0x123' trigger a warning
op/numify.t	numifying '1x123' trigger a warning
op/numify.t	numifying 'abc' trigger a warning
op/print.t	print doesn't launder utf8 overlongs
op/signatures.t	($a) interpreted as protoype when not enabled
op/signatures.t	($a) not signature when not enabled
op/signatures.t	ADJUST does not swallow trailing comma
op/signatures.t	AUTOLOAD does not swallow trailing comma
op/signatures.t	BEGIN does not swallow trailing comma
op/signatures.t	CHECK does not swallow trailing comma
op/signatures.t	DESTROY does not swallow trailing comma
op/signatures.t	END does not swallow trailing comma
op/signatures.t	INIT does not swallow trailing comma
op/signatures.t	RT 132760 err 0
op/signatures.t	RT 132760 expect 1 error
op/signatures.t	RT \#130661
op/signatures.t	RT \#132141
op/signatures.t	UNITCHECK does not swallow trailing comma
op/signatures.t	Warns of experimental @_ in param default
op/signatures.t	Warns of experimental @_ in param default
op/signatures.t	[at t/op/signatures.t line 1016]
op/signatures.t	[at t/op/signatures.t line 1019]
op/signatures.t	[at t/op/signatures.t line 1114]
op/signatures.t	[at t/op/signatures.t line 1120]
op/signatures.t	[at t/op/signatures.t line 1126]
op/signatures.t	[at t/op/signatures.t line 1129]
op/signatures.t	[at t/op/signatures.t line 1132]
op/signatures.t	[at t/op/signatures.t line 1139]
op/signatures.t	[at t/op/signatures.t line 1146]
op/signatures.t	[at t/op/signatures.t line 1153]
op/signatures.t	[at t/op/signatures.t line 1160]
op/signatures.t	[at t/op/signatures.t line 1167]
op/signatures.t	[at t/op/signatures.t line 1170]
op/signatures.t	[at t/op/signatures.t line 1175]
op/signatures.t	[at t/op/signatures.t line 1179]
op/signatures.t	[at t/op/signatures.t line 1181]
op/signatures.t	[at t/op/signatures.t line 1187]
op/signatures.t	[at t/op/signatures.t line 1191]
op/signatures.t	[at t/op/signatures.t line 1193]
op/signatures.t	[at t/op/signatures.t line 1265]
op/signatures.t	[at t/op/signatures.t line 1269]
op/signatures.t	[at t/op/signatures.t line 1271]
op/signatures.t	[at t/op/signatures.t line 1287]
op/signatures.t	[at t/op/signatures.t line 1290]
op/signatures.t	[at t/op/signatures.t line 450]
op/signatures.t	[at t/op/signatures.t line 593]
op/signatures.t	[at t/op/signatures.t line 596]
op/signatures.t	[at t/op/signatures.t line 626]
op/signatures.t	[at t/op/signatures.t line 629]
op/signatures.t	[at t/op/signatures.t line 644]
op/signatures.t	[at t/op/signatures.t line 647]
op/signatures.t	[at t/op/signatures.t line 666]
op/signatures.t	[at t/op/signatures.t line 669]
op/signatures.t	[at t/op/signatures.t line 688]
op/signatures.t	[at t/op/signatures.t line 691]
op/signatures.t	[at t/op/signatures.t line 924]
op/signatures.t	[at t/op/signatures.t line 927]
op/signatures.t	[at t/op/signatures.t line 930]
op/signatures.t	[at t/op/signatures.t line 933]
op/signatures.t	[at t/op/signatures.t line 936]
op/signatures.t	[at t/op/signatures.t line 939]
op/signatures.t	[at t/op/signatures.t line 942]
op/signatures.t	[at t/op/signatures.t line 945]
op/signatures.t	[at t/op/signatures.t line 948]
op/signatures.t	[at t/op/signatures.t line 951]
op/signatures.t	[at t/op/signatures.t line 954]
op/signatures.t	[at t/op/signatures.t line 957]
op/signatures.t	[at t/op/signatures.t line 960]
op/signatures.t	[at t/op/signatures.t line 963]
op/signatures.t	[at t/op/signatures.t line 966]
op/signatures.t	[at t/op/signatures.t line 969]
op/signatures.t	[at t/op/signatures.t line 972]
op/signatures.t	[at t/op/signatures.t line 975]
op/signatures.t	[at t/op/signatures.t line 978]
op/signatures.t	[at t/op/signatures.t line 981]
op/signatures.t	[at t/op/signatures.t line 984]
op/signatures.t	__CLASS__ does not swallow trailing comma
op/signatures.t	__FILE__ does not swallow trailing comma
op/signatures.t	__LINE__ does not swallow trailing comma
op/signatures.t	__PACKAGE__ does not swallow trailing comma
op/signatures.t	__SUB__ does not swallow trailing comma
op/signatures.t	`$_[0]` warns of experimental @_
op/signatures.t	`&SUB` warns of experimental @_
op/signatures.t	`each @_` warns of experimental @_
op/signatures.t	`eval q( $_[0] )` warns of experimental @_
op/signatures.t	`func("a", @_, "z")` warns of experimental @_
op/signatures.t	`goto &SUB` warns of experimental @_
op/signatures.t	`keys @_` warns of experimental @_
op/signatures.t	`my $one = 1; $_[$one]` warns of experimental @_
op/signatures.t	`pop @_` warns of experimental @_
op/signatures.t	`pop` warns of experimental @_
op/signatures.t	`print "a", @_, "z"` warns of experimental @_
op/signatures.t	`push @_, 1` warns of experimental @_
op/signatures.t	`shift @_` warns of experimental @_
op/signatures.t	`shift` warns of experimental @_
op/signatures.t	`splice @_, 1, 2, 3` warns of experimental @_
op/signatures.t	`unshift @_, 9` warns of experimental @_
op/signatures.t	`values @_` warns of experimental @_
op/signatures.t	abs does not swallow trailing comma
op/signatures.t	accept does not swallow trailing comma
op/signatures.t	alarm does not swallow trailing comma
op/signatures.t	atan2 does not swallow trailing comma
op/signatures.t	bind does not swallow trailing comma
op/signatures.t	binmode does not swallow trailing comma
op/signatures.t	bless does not swallow trailing comma
op/signatures.t	break does not swallow trailing comma
op/signatures.t	caller does not swallow trailing comma
op/signatures.t	catch does not swallow trailing comma
op/signatures.t	chdir does not swallow trailing comma
op/signatures.t	chmod does not swallow trailing comma
op/signatures.t	chomp does not swallow trailing comma
op/signatures.t	chop does not swallow trailing comma
op/signatures.t	chown does not swallow trailing comma
op/signatures.t	chr does not swallow trailing comma
op/signatures.t	chroot does not swallow trailing comma
op/signatures.t	class does not swallow trailing comma
op/signatures.t	close does not swallow trailing comma
op/signatures.t	closedir does not swallow trailing comma
op/signatures.t	connect does not swallow trailing comma
op/signatures.t	continue does not swallow trailing comma
op/signatures.t	cos does not swallow trailing comma
op/signatures.t	crypt does not swallow trailing comma
op/signatures.t	dbmclose does not swallow trailing comma
op/signatures.t	dbmopen does not swallow trailing comma
op/signatures.t	default does not swallow trailing comma
op/signatures.t	defer does not swallow trailing comma
op/signatures.t	defined does not swallow trailing comma
op/signatures.t	delete does not swallow trailing comma
op/signatures.t	die does not swallow trailing comma
op/signatures.t	do does not swallow trailing comma
op/signatures.t	dump does not swallow trailing comma
op/signatures.t	duplicate sig var names
op/signatures.t	each does not swallow trailing comma
op/signatures.t	endgrent does not swallow trailing comma
op/signatures.t	endhostent does not swallow trailing comma
op/signatures.t	endnetent does not swallow trailing comma
op/signatures.t	endprotoent does not swallow trailing comma
op/signatures.t	endpwent does not swallow trailing comma
op/signatures.t	endservent does not swallow trailing comma
op/signatures.t	eof does not swallow trailing comma
op/signatures.t	error when not enabled 1
op/signatures.t	error when not enabled 2
op/signatures.t	eval does not swallow trailing comma
op/signatures.t	evalbytes does not swallow trailing comma
op/signatures.t	exec does not swallow trailing comma
op/signatures.t	exists does not swallow trailing comma
op/signatures.t	exit does not swallow trailing comma
op/signatures.t	exp does not swallow trailing comma
op/signatures.t	f($1)
op/signatures.t	f($_)
op/signatures.t	f(%_)
op/signatures.t	f(@_)
op/signatures.t	fc does not swallow trailing comma
op/signatures.t	fcntl does not swallow trailing comma
op/signatures.t	field does not swallow trailing comma
op/signatures.t	fileno does not swallow trailing comma
op/signatures.t	finally does not swallow trailing comma
op/signatures.t	flock does not swallow trailing comma
op/signatures.t	fork does not swallow trailing comma
op/signatures.t	format does not swallow trailing comma
op/signatures.t	formline does not swallow trailing comma
op/signatures.t	getc does not swallow trailing comma
op/signatures.t	getgrent does not swallow trailing comma
op/signatures.t	getgrgid does not swallow trailing comma
op/signatures.t	getgrnam does not swallow trailing comma
op/signatures.t	gethostbyaddr does not swallow trailing comma
op/signatures.t	gethostbyname does not swallow trailing comma
op/signatures.t	gethostent does not swallow trailing comma
op/signatures.t	getlogin does not swallow trailing comma
op/signatures.t	getnetbyaddr does not swallow trailing comma
op/signatures.t	getnetbyname does not swallow trailing comma
op/signatures.t	getnetent does not swallow trailing comma
op/signatures.t	getpeername does not swallow trailing comma
op/signatures.t	getpgrp does not swallow trailing comma
op/signatures.t	getppid does not swallow trailing comma
op/signatures.t	getpriority does not swallow trailing comma
op/signatures.t	getprotobyname does not swallow trailing comma
op/signatures.t	getprotobynumber does not swallow trailing comma
op/signatures.t	getprotoent does not swallow trailing comma
op/signatures.t	getpwent does not swallow trailing comma
op/signatures.t	getpwnam does not swallow trailing comma
op/signatures.t	getpwuid does not swallow trailing comma
op/signatures.t	getservbyname does not swallow trailing comma
op/signatures.t	getservbyport does not swallow trailing comma
op/signatures.t	getservent does not swallow trailing comma
op/signatures.t	getsockname does not swallow trailing comma
op/signatures.t	getsockopt does not swallow trailing comma
op/signatures.t	given does not swallow trailing comma
op/signatures.t	glob does not swallow trailing comma
op/signatures.t	gmtime does not swallow trailing comma
op/signatures.t	goto does not swallow trailing comma
op/signatures.t	grep does not swallow trailing comma
op/signatures.t	handle commonality in scalar parms # TODO can't handle commonaility
op/signatures.t	hex does not swallow trailing comma
op/signatures.t	index does not swallow trailing comma
op/signatures.t	int does not swallow trailing comma
op/signatures.t	ioctl does not swallow trailing comma
op/signatures.t	isa does not swallow trailing comma
op/signatures.t	join does not swallow trailing comma
op/signatures.t	keys does not swallow trailing comma
op/signatures.t	kill does not swallow trailing comma
op/signatures.t	last does not swallow trailing comma
op/signatures.t	lc does not swallow trailing comma
op/signatures.t	lcfirst does not swallow trailing comma
op/signatures.t	length does not swallow trailing comma
op/signatures.t	link does not swallow trailing comma
op/signatures.t	listen does not swallow trailing comma
op/signatures.t	local does not swallow trailing comma
op/signatures.t	localtime does not swallow trailing comma
op/signatures.t	lock does not swallow trailing comma
op/signatures.t	log does not swallow trailing comma
op/signatures.t	lstat does not swallow trailing comma
op/signatures.t	map does not swallow trailing comma
op/signatures.t	masking warning
op/signatures.t	method does not swallow trailing comma
op/signatures.t	mkdir does not swallow trailing comma
op/signatures.t	msgctl does not swallow trailing comma
op/signatures.t	msgget does not swallow trailing comma
op/signatures.t	msgrcv does not swallow trailing comma
op/signatures.t	msgsnd does not swallow trailing comma
op/signatures.t	multiline1: $b
op/signatures.t	multiline1: $c
op/signatures.t	multiline1: $d
op/signatures.t	multiline1: $e
op/signatures.t	my does not swallow trailing comma
op/signatures.t	next does not swallow trailing comma
op/signatures.t	no does not swallow trailing comma
